datetime,Open,High,Low,Close,ema9,ema9_diff,ema9_diff%
2021-10-29 16:00:00,4553.69,4608.08,4537.36,4605.38,4482.310874988203,123.06912501179704,2.67
2011-04-29 16:00:00,1337.14,1364.56,1331.47,1363.61,1327.2965189123802,36.31348108761972,2.66
1988-06-17 16:00:00,271.28,276.13,268.09,270.67,263.47980606156773,7.190193938432287,2.66
2013-01-11 16:00:00,1466.47,1472.75,1451.64,1472.05,1432.8314891327263,39.21851086727361,2.66
2007-09-21 16:00:00,1483.19,1538.74,1471.82,1525.75,1485.0942851506745,40.65571484932548,2.66
1983-02-11 16:00:00,146.14,148.81,144.09,147.65,143.7284561173802,3.921543882619801,2.66
2003-07-11 16:00:00,985.7,1010.43,983.63,998.14,971.5944566645265,26.54554333547344,2.66
1997-10-10 16:00:00,965.03,983.12,963.34,966.98,941.2212419146706,25.75875808532942,2.66
2004-11-26 16:00:00,1170.34,1186.62,1167.89,1182.65,1151.2708128763768,31.379187123623296,2.65
1990-05-25 16:00:00,354.64,360.5,353.78,354.58,345.20888730019345,9.371112699806531,2.64
2016-03-04 16:00:00,1947.13,2009.13,1931.81,1999.99,1947.2764851019542,52.71351489804579,2.64
2012-03-30 16:00:00,1397.11,1419.15,1391.56,1408.47,1371.2174091445354,37.25259085546463,2.64
1979-09-21 16:00:00,108.76,111.58,107.32,110.47,107.55014917570915,2.9198508242908474,2.64
1996-12-27 16:00:00,748.87,758.75,743.28,756.79,736.8356065863143,19.954393413685693,2.64
2017-02-24 16:00:00,2354.91,2368.26,2352.87,2367.34,2305.0901811616613,62.2498188383388,2.63
1981-12-04 16:00:00,125.09,127.32,123.63,126.26,122.94357567345682,3.316424326543185,2.63
2017-03-03 16:00:00,2365.23,2400.98,2358.96,2383.12,2320.6961449293294,62.42385507067047,2.62
1990-07-13 16:00:00,358.42,369.67,356.4,367.31,357.7007687619375,9.609231238062478,2.62
1993-02-05 16:00:00,438.78,449.86,438.79,448.92,437.1748290079322,11.745170992067813,2.62
1985-05-31 16:00:00,188.29,189.58,187.08,189.55,184.58471832646933,4.965281673530683,2.62
1985-05-24 16:00:00,187.42,189.8,187.28,188.28,183.34339790808664,4.9366020919133575,2.62
2017-02-17 16:00:00,2321.72,2351.31,2321.42,2351.16,2289.5277264520764,61.63227354792343,2.62
2021-07-09 16:00:00,4356.46,4371.6,4289.37,4369.55,4254.864627951357,114.68537204864333,2.62
1982-05-07 16:00:00,115.96,119.89,115.91,119.47,116.34249078373614,3.12750921626386,2.62
1988-04-08 16:00:00,258.89,270.21,255.67,269.42,262.3860683822599,7.033931617740109,2.61
2014-11-07 16:00:00,2018.21,2034.26,2001.01,2031.92,1978.8916471449077,53.02835285509241,2.61
2010-10-01 16:00:00,1148.64,1157.16,1132.09,1146.24,1116.3426086681266,29.89739133187345,2.61
2006-10-06 16:00:00,1335.56,1353.79,1327.1,1349.58,1314.3321179861805,35.247882013819435,2.61
1995-02-03 16:00:00,470.39,479.91,467.49,478.65,466.14649189063203,12.503508109367942,2.61
2003-04-18 16:00:00,868.3,896.77,868.3,893.58,870.2144369168793,23.36556308312072,2.61
2004-12-24 16:00:00,1194.2,1213.66,1193.36,1210.13,1178.7015329541641,31.428467045835987,2.6
2014-10-31 16:00:00,1962.97,2018.19,1951.37,2018.05,1965.6345589311345,52.41544106886545,2.6
1982-11-19 16:00:00,139.54,139.54,134.05,137.02,133.45656501127897,3.563434988721042,2.6
1988-02-26 16:00:00,261.6,267.75,260.87,262.45,255.61699669746346,6.833003302536525,2.6
2012-08-17 16:00:00,1405.87,1418.71,1397.32,1418.16,1381.2889827537729,36.87101724622721,2.6
2012-09-07 16:00:00,1406.54,1437.92,1396.56,1437.92,1400.481399169932,37.438600830068026,2.6
1991-01-18 16:00:00,315.23,332.22,309.35,332.22,323.6285930969844,8.591406903015638,2.59
1998-12-11 16:00:00,1176.74,1193.52,1153.18,1166.46,1136.240894079138,30.219105920862148,2.59
1995-04-14 16:00:00,506.3,509.83,504.61,509.21,496.01336022740094,13.196639772599042,2.59
2002-03-15 16:00:00,1164.31,1173.03,1151.01,1166.16,1136.026884948069,30.1331150519311,2.58
2019-06-21 16:00:00,2889.75,2964.15,2887.3,2950.46,2874.3672524153662,76.0927475846338,2.58
1986-07-04 16:00:00,249.6,253.19,249.6,251.78,245.28830697433034,6.491693025669662,2.58
2021-07-23 16:00:00,4296.4,4415.18,4233.13,4411.79,4297.816961888869,113.97303811113125,2.58
2015-10-30 16:00:00,2075.08,2094.32,2058.84,2079.36,2025.7813135165768,53.578686483423326,2.58
2016-12-16 16:00:00,2258.83,2277.53,2248.44,2258.07,2200.1142451733076,57.955754826692555,2.57
1995-03-17 16:00:00,489.57,496.67,489.35,495.52,482.8002349301779,12.719765069822074,2.57
2006-10-20 16:00:00,1365.57,1372.87,1356.87,1368.6,1333.3917555111557,35.20824448884423,2.57
1988-01-29 16:00:00,246.53,257.07,246.5,257.07,250.47786303091652,6.5921369690834695,2.56
2019-11-08 16:00:00,3078.96,3097.77,3065.89,3093.08,3013.7883240311344,79.29167596886555,2.56
2006-10-27 16:00:00,1368.58,1389.45,1363.94,1377.34,1342.1814044089247,35.158595591075255,2.55
1979-04-06 16:00:00,101.56,103.95,100.14,103.18,100.54649093582898,2.6335090641710224,2.55
2010-10-29 16:00:00,1184.74,1196.14,1171.7,1183.26,1153.0624125104648,30.19758748953518,2.55
2012-09-21 16:00:00,1465.42,1467.07,1449.98,1460.15,1422.8612954687567,37.28870453124341,2.55
2003-04-25 16:00:00,893.58,919.74,886.7,898.81,875.9335495335035,22.876450466496408,2.55
1995-02-10 16:00:00,478.64,482.6,478.36,481.46,469.20919351250564,12.250806487494344,2.54
2003-09-05 16:00:00,1008.01,1029.34,1005.67,1021.39,995.4641263154342,25.925873684565772,2.54
2013-12-27 16:00:00,1822.92,1844.89,1822.92,1841.4,1794.549819560852,46.85018043914806,2.54
1975-07-11 16:00:00,94.36,96.19,92.51,94.66,92.25383483044622,2.4061651695537734,2.54
2013-04-12 16:00:00,1553.26,1597.35,1548.63,1588.85,1548.5055537063986,40.34444629360132,2.54
2011-12-23 16:00:00,1219.74,1265.42,1202.37,1265.33,1233.3228276921038,32.0071723078961,2.53
2011-11-04 16:00:00,1284.96,1284.96,1215.42,1253.23,1221.5777016263182,31.652298373681788,2.53
1975-01-03 16:00:00,67.14,71.64,66.23,70.71,68.92905000553,1.7809499944699922,2.52
1989-01-20 16:00:00,283.87,287.89,282.64,286.62,279.38880241458014,7.231197585419864,2.52
1995-04-28 16:00:00,508.49,515.29,507.44,514.71,501.7489505455367,12.961049454463364,2.52
2012-03-23 16:00:00,1404.17,1414.0,1386.87,1397.11,1361.9042614306693,35.205738569330606,2.52
2016-04-15 16:00:00,2050.23,2087.84,2039.74,2080.73,2028.4511419505673,52.278858049432756,2.51
2007-06-01 16:00:00,1515.68,1540.56,1510.06,1536.34,1497.7994614441407,38.54053855585926,2.51
2021-03-12 16:00:00,3844.39,3960.27,3819.25,3943.34,3844.4133622248746,98.92663777512553,2.51
2003-01-10 16:00:00,908.59,932.89,908.32,927.57,904.3133364816323,23.25666351836776,2.51
2013-05-24 16:00:00,1665.71,1687.18,1635.53,1649.6,1608.4028126708106,41.19718732918932,2.5
2010-12-31 16:00:00,1254.66,1262.6,1251.48,1257.64,1226.2184365389537,31.42156346104639,2.5
1973-09-28 16:00:00,107.2,110.45,106.21,108.43,105.71966533638881,2.7103346636111922,2.5
1973-01-05 16:00:00,118.06,120.71,118.06,119.87,116.87076005538694,2.999239944613066,2.5
2009-12-04 16:00:00,1090.88,1119.01,1086.25,1105.98,1078.3234801091253,27.656519890874733,2.5
2019-02-01 16:00:00,2644.97,2716.66,2624.06,2706.53,2638.896651368372,67.633348631628,2.5
1987-07-10 16:00:00,305.64,309.56,304.22,308.37,300.7007434221559,7.6692565778441235,2.49
2006-12-15 16:00:00,1409.76,1431.63,1404.75,1427.09,1391.5192599018987,35.57074009810117,2.49
2002-11-01 16:00:00,897.65,907.51,867.96,900.96,878.5380157169708,22.421984283029246,2.49
1992-01-24 16:00:00,416.36,419.78,411.32,415.47,405.1507281444207,10.319271855579302,2.48
2012-01-06 16:00:00,1258.86,1284.62,1258.86,1277.81,1246.1046097229464,31.70539027705354,2.48
1980-02-15 16:00:00,117.95,120.22,114.12,115.41,112.55910955597062,2.8508904440293747,2.47
2002-11-15 16:00:00,894.74,910.21,872.16,909.83,887.3887300588614,22.44126994113867,2.47
2002-01-04 16:00:00,1161.02,1176.55,1136.23,1172.51,1143.528608818991,28.98139118100903,2.47
1997-11-21 16:00:00,928.35,964.55,928.35,963.1,939.2646801204797,23.835319879520284,2.47
1986-06-06 16:00:00,246.04,247.74,242.58,245.66,239.61020257404863,6.049797425951368,2.46
2009-09-04 16:00:00,1025.21,1028.45,991.97,1016.4,991.4423634842665,24.957636515733498,2.46
2011-07-01 16:00:00,1268.44,1341.01,1267.53,1339.67,1306.658688513929,33.01131148607101,2.46
1995-09-22 16:00:00,583.35,586.79,578.25,581.77,567.4878747017528,14.282125298247138,2.45
1980-01-11 16:00:00,106.52,111.16,105.8,109.92,107.23031968985171,2.6896803101482902,2.45
2020-01-10 16:00:00,3217.55,3282.99,3214.64,3265.35,3185.3218562687075,80.0281437312924,2.45
2014-07-04 16:00:00,1960.79,1985.59,1958.22,1985.44,1936.7234017324888,48.716598267511245,2.45
1989-04-14 16:00:00,297.16,301.37,296.27,301.36,294.0490155998034,7.310984400196617,2.43
1995-12-15 16:00:00,617.48,622.88,614.46,616.34,601.4230307045059,14.916969295494141,2.42
2019-05-03 16:00:00,2940.58,2954.13,2900.5,2945.64,2874.2725888031264,71.36741119687349,2.42
2014-06-20 16:00:00,1934.84,1963.91,1930.91,1962.87,1915.4403152070136,47.429684792986336,2.42
1979-10-05 16:00:00,109.19,112.16,107.7,111.27,108.57729547245388,2.6927045275461126,2.42
1986-12-05 16:00:00,249.22,254.86,245.72,251.16,245.10362340445562,6.0563765955443785,2.41
1975-11-14 16:00:00,89.33,92.33,88.35,90.97,88.78114332710692,2.188856672893081,2.41
1991-04-05 16:00:00,375.22,381.87,370.27,375.36,366.3234883555545,9.036511644445511,2.41
1985-11-01 16:00:00,187.52,191.52,186.92,191.52,186.9136864332046,4.606313566795421,2.41
2017-12-15 16:00:00,2652.19,2679.63,2651.47,2675.81,2611.2245199451954,64.58548005480452,2.41
2016-04-22 16:00:00,2078.83,2111.05,2073.65,2091.58,2041.076913560454,50.503086439545996,2.41
2000-09-01 16:00:00,1506.45,1530.09,1500.09,1520.77,1484.1409108231433,36.62908917685672,2.41
2012-08-10 16:00:00,1391.04,1407.14,1391.04,1405.87,1372.071228442216,33.798771557783994,2.4
2020-12-25 16:00:00,3684.28,3711.24,3636.48,3703.06,3614.2949054161145,88.76509458388546,2.4
2021-11-19 16:00:00,4689.3,4717.75,4672.78,4697.96,4585.075007993961,112.88499200603928,2.4
2014-11-28 16:00:00,2065.07,2075.76,2064.75,2067.56,2017.961483338193,49.598516661807025,2.4
2014-11-14 16:00:00,2032.01,2046.18,2030.17,2039.82,1991.0773177159263,48.74268228407368,2.39
1992-07-31 16:00:00,411.6,424.8,411.27,424.2,414.0426080936005,10.157391906399482,2.39
2019-04-19 16:00:00,2908.32,2918.0,2891.9,2905.03,2835.5684200048845,69.4615799951157,2.39
2019-11-01 16:00:00,3032.12,3066.95,3023.19,3066.91,2993.965405038918,72.94459496108175,2.38
1973-10-26 16:00:00,110.22,112.31,107.4,111.38,108.72693492178486,2.6530650782151355,2.38
1981-11-27 16:00:00,121.71,125.71,120.76,125.09,122.11446959182102,2.975530408178983,2.38
1975-10-24 16:00:00,88.86,91.75,88.43,89.83,87.68988931075566,2.140110689244338,2.38
1986-06-27 16:00:00,247.58,250.13,244.44,249.6,243.6653837179129,5.934616282087092,2.38
1995-09-08 16:00:00,563.86,572.68,563.86,572.68,559.0591792214886,13.620820778511302,2.38
2013-11-01 16:00:00,1759.42,1775.22,1752.7,1761.64,1719.6425876763565,41.99741232364363,2.38
2010-09-17 16:00:00,1113.38,1131.47,1113.38,1125.59,1098.9178260439476,26.672173956052347,2.37
1976-06-18 16:00:00,101.0,104.8,100.84,103.76,101.30015376742222,2.459846232577789,2.37
1978-06-02 16:00:00,96.58,98.52,95.95,98.14,95.81194255563454,2.328057444365456,2.37
2016-11-25 16:00:00,2186.43,2213.35,2186.43,2213.35,2160.948916354116,52.40108364588377,2.37
2020-02-07 16:00:00,3235.66,3347.96,3235.66,3327.71,3249.1062803276636,78.60371967233641,2.36
2003-05-23 16:00:00,944.3,944.3,912.05,933.22,911.2310538889232,21.98894611107687,2.36
2022-03-25 16:00:00,4462.4,4546.03,4424.3,4543.06,4436.123109026046,106.93689097395418,2.35
2021-02-19 16:00:00,3939.61,3950.43,3885.03,3906.71,3814.858910595458,91.85108940454211,2.35
1995-12-01 16:00:00,599.97,608.69,599.02,606.98,592.7472354757904,14.232764524209642,2.34
2013-07-26 16:00:00,1694.41,1698.78,1676.03,1691.65,1651.9927866443668,39.6572133556333,2.34
2021-03-26 16:00:00,3916.48,3978.19,3853.5,3974.54,3881.42855182392,93.1114481760801,2.34
1995-06-30 16:00:00,549.71,549.79,540.72,544.75,532.0631259964465,12.686874003553498,2.33
2007-05-11 16:00:00,1505.54,1513.8,1491.42,1505.85,1470.9036356330869,34.94636436691303,2.32
1998-05-01 16:00:00,1107.9,1121.02,1076.7,1121.02,1095.0104488784837,26.009551121516324,2.32
2004-02-06 16:00:00,1131.88,1142.79,1124.44,1142.76,1116.3033380948684,26.45666190513157,2.32
1983-02-04 16:00:00,144.51,146.14,141.9,146.14,142.74807014672524,3.391929853274746,2.32
2017-12-01 16:00:00,2602.66,2657.74,2598.87,2642.22,2580.972687414367,61.2473125856327,2.32
1995-09-29 16:00:00,581.73,587.61,574.68,584.41,570.8722997614022,13.537700238597722,2.32
1986-05-23 16:00:00,232.76,242.16,232.41,241.35,235.78469152195092,5.565308478049076,2.31
1991-08-23 16:00:00,385.58,395.34,374.09,394.16,385.0372556220441,9.12274437795594,2.31
1997-08-08 16:00:00,947.14,964.17,925.74,933.54,911.9970956977475,21.54290430225251,2.31
1983-02-18 16:00:00,147.71,149.41,143.84,148.0,144.58276489390417,3.4172351060958306,2.31
2019-11-29 16:00:00,3117.44,3154.26,3117.44,3140.98,3068.320901903941,72.6590980960591,2.31
2004-11-19 16:00:00,1183.81,1188.46,1169.17,1170.34,1143.426016095471,26.913983904529005,2.3
2013-11-08 16:00:00,1763.4,1774.54,1746.2,1770.61,1729.8360701410854,40.77392985891447,2.3
1998-01-30 16:00:00,957.59,992.65,954.24,980.28,957.7189395027983,22.56106049720165,2.3
2019-07-26 16:00:00,2981.93,3027.98,2976.65,3025.86,2956.2717844714675,69.5882155285326,2.3
1983-10-07 16:00:00,165.99,171.1,164.93,170.8,166.86654105435025,3.933458945649761,2.3
2021-12-10 16:00:00,4548.37,4713.57,4540.51,4712.02,4604.222564092908,107.79743590709222,2.29
2015-02-20 16:00:00,2096.47,2110.61,2085.44,2110.3,2061.92806924708,48.37193075291998,2.29
2014-03-07 16:00:00,1857.68,1883.57,1834.44,1878.04,1835.1232952807266,42.91670471927341,2.29
2009-11-20 16:00:00,1094.13,1113.69,1086.81,1091.38,1066.3866876705079,24.993312329492255,2.29
1995-03-31 16:00:00,500.97,508.15,495.7,500.71,489.2877503553139,11.422249644686076,2.28
1986-01-31 16:00:00,206.43,212.41,206.42,211.77,206.93358169911676,4.836418300883253,2.28
1979-01-12 16:00:00,99.13,100.91,97.83,99.93,97.64714272797774,2.2828572720222695,2.28
1985-07-19 16:00:00,193.29,196.07,192.55,195.13,190.6878284167792,4.442171583220784,2.28
1986-08-15 16:00:00,236.88,247.14,236.86,247.14,241.5334070634789,5.606592936521082,2.27
2006-09-29 16:00:00,1314.78,1340.28,1311.58,1335.85,1305.5201474827256,30.329852517274276,2.27
1996-12-20 16:00:00,728.64,755.41,716.69,748.87,731.8470082328928,17.022991767107214,2.27
2011-12-09 16:00:00,1244.33,1267.06,1231.47,1255.19,1226.736293268912,28.453706731088005,2.27
2011-01-21 16:00:00,1292.64,1296.06,1271.26,1283.35,1254.1642395079446,29.18576049205535,2.27
2010-08-06 16:00:00,1107.53,1128.75,1107.17,1121.64,1096.1836137540718,25.456386245928343,2.27
2005-11-18 16:00:00,1234.4,1249.58,1226.41,1248.27,1219.9154863266908,28.354513673309157,2.27
2021-12-31 16:00:00,4733.99,4808.93,4733.99,4766.18,4658.166272815571,108.01372718442963,2.27
2021-08-27 16:00:00,4450.29,4513.33,4450.29,4509.37,4407.113209271745,102.2567907282546,2.27
2021-08-13 16:00:00,4437.77,4468.37,4424.74,4468.0,4366.518764487101,101.48123551289882,2.27
1995-11-17 16:00:00,592.72,600.14,588.36,600.07,586.4938054309225,13.57619456907753,2.26
2021-09-03 16:00:00,4513.76,4545.85,4513.76,4535.43,4432.776567417396,102.65343258260418,2.26
1997-03-07 16:00:00,790.82,808.19,785.66,804.97,786.7714213664618,18.198578633538204,2.26
1986-11-28 16:00:00,245.86,249.22,245.21,249.22,243.58952925556952,5.6304707444304825,2.26
1972-12-15 16:00:00,118.86,119.79,117.37,118.26,115.59085948317758,2.6691405168224236,2.26
2018-08-31 16:00:00,2884.69,2916.5,2884.69,2901.52,2836.2569587194143,65.26304128058564,2.25
2016-12-23 16:00:00,2259.24,2272.56,2256.08,2263.79,2212.849396138646,50.94060386135379,2.25
2015-02-13 16:00:00,2053.47,2097.03,2041.88,2096.99,2049.83508655885,47.1549134411498,2.25
2009-01-02 16:00:00,872.37,934.73,857.07,931.8,910.8651942041682,20.93480579583172,2.25
1998-01-02 16:00:00,936.46,975.04,936.46,975.0,953.0756921455032,21.92430785449676,2.25
2013-02-15 16:00:00,1517.93,1524.69,1513.61,1519.79,1485.6573679590122,34.1326320409878,2.25
1972-11-10 16:00:00,114.22,115.23,112.08,113.73,111.16708582512683,2.562914174873171,2.25
2009-09-25 16:00:00,1067.14,1080.15,1041.17,1044.38,1020.8919301039446,23.48806989605555,2.25
2005-12-02 16:00:00,1268.42,1268.44,1249.39,1265.08,1236.6819112490823,28.398088750917623,2.24
1974-10-18 16:00:00,71.17,74.43,69.41,72.28,70.66388352662766,1.6161164733723439,2.24
1983-03-25 16:00:00,149.82,153.78,149.32,152.67,149.25610920043454,3.4138907995654506,2.24
1987-07-03 16:00:00,307.15,308.14,302.53,305.62,298.78342927769484,6.836570722305169,2.24
2006-08-18 16:00:00,1267.6,1302.3,1267.04,1302.3,1273.191917582417,29.108082417582864,2.24
2012-03-09 16:00:00,1369.59,1374.76,1340.03,1370.87,1340.3360334854208,30.533966514579106,2.23
1996-09-27 16:00:00,687.03,690.88,681.01,686.2,670.8855317693078,15.314468230692228,2.23
1998-06-26 16:00:00,1100.65,1142.04,1099.42,1133.18,1107.905332320513,25.274667679487038,2.23
2001-05-25 16:00:00,1291.96,1315.93,1276.42,1277.9,1249.43483068852,28.465169311480167,2.23
1989-01-13 16:00:00,280.67,284.62,279.43,283.87,277.58100301822515,6.288996981774858,2.22
2013-11-29 16:00:00,1806.33,1813.55,1800.58,1805.81,1765.766707912236,40.04329208776403,2.22
2019-01-18 16:00:00,2580.31,2675.47,2570.41,2670.71,2611.2953927630806,59.41460723691944,2.22
2000-01-14 16:00:00,1441.47,1473.0,1427.08,1465.15,1432.773138323575,32.37686167642505,2.21
1990-06-08 16:00:00,363.16,368.78,357.67,358.7,350.7776878721238,7.922312127876182,2.21
2016-03-25 16:00:00,2047.88,2056.6,2022.49,2035.94,1990.963480372201,44.97651962779901,2.21
2014-12-05 16:00:00,2065.78,2079.47,2049.57,2075.37,2029.4431866705545,45.926813329445395,2.21
2011-07-08 16:00:00,1339.59,1356.48,1330.92,1343.8,1314.0869508111432,29.713049188856758,2.21
2019-03-29 16:00:00,2796.01,2836.03,2785.02,2834.4,2771.6916015720394,62.708398427960674,2.21
2013-03-29 16:00:00,1556.89,1570.28,1546.22,1569.19,1534.7043026662475,34.48569733375257,2.2
2009-05-15 16:00:00,922.99,922.99,878.94,882.88,863.4187854739192,19.461214526080767,2.2
1983-05-27 16:00:00,162.06,166.39,160.29,164.46,160.83427816972227,3.6257218302777403,2.2
2018-06-08 16:00:00,2741.67,2779.9,2739.51,2779.03,2717.785450057792,61.24454994220832,2.2
1982-12-31 16:00:00,139.73,142.34,139.72,140.64,137.55970625831674,3.080293741683249,2.19
1988-02-12 16:00:00,250.95,258.86,247.82,257.62,251.98343233978662,5.636567660213387,2.19
2004-12-31 16:00:00,1210.13,1217.33,1204.92,1211.92,1185.3452263633312,26.57477363666885,2.19
1979-12-07 16:00:00,106.16,109.24,105.07,107.52,105.16252835037749,2.3574716496225108,2.19
2003-12-12 16:00:00,1061.5,1074.76,1053.41,1074.14,1050.6455377702005,23.494462229799637,2.19
2006-01-06 16:00:00,1249.37,1286.09,1245.74,1285.45,1257.3877910780998,28.062208921900265,2.18
1986-06-20 16:00:00,245.73,247.6,242.57,247.58,242.18172964739114,5.3982703526088756,2.18
2017-10-06 16:00:00,2521.2,2552.51,2520.4,2549.33,2493.676123676104,55.65387632389593,2.18
2007-09-28 16:00:00,1526.21,1533.74,1507.13,1526.75,1493.42542812054,33.32457187946011,2.18
2007-07-13 16:00:00,1530.48,1555.1,1506.1,1552.5,1518.683134340813,33.81686565918699,2.18
2020-06-12 16:00:00,3199.92,3233.13,2984.47,3041.31,2975.006549188456,66.30345081154383,2.18
1985-06-28 16:00:00,188.77,191.85,187.83,191.85,187.68450862652185,4.165491373478147,2.17
1992-11-27 16:00:00,426.65,431.92,424.83,430.15,420.7949450403087,9.355054959691302,2.17
2006-11-24 16:00:00,1400.63,1407.89,1397.85,1400.95,1370.5990232458958,30.350976754104295,2.17
1983-09-23 16:00:00,166.27,170.17,166.26,169.51,165.83647039742226,3.67352960257773,2.17
2003-10-31 16:00:00,1028.91,1053.09,1028.91,1050.71,1027.8603485496535,22.849651450346528,2.17
1986-11-07 16:00:00,243.97,247.05,243.92,245.77,240.45298682728418,5.317013172715832,2.16
2008-04-04 16:00:00,1315.92,1380.91,1312.81,1370.4,1340.7837833826743,29.61621661732579,2.16
2017-10-20 16:00:00,2555.57,2575.44,2547.92,2575.21,2519.5019191527067,55.70808084729333,2.16
1984-01-06 16:00:00,164.93,169.31,163.98,169.28,165.62844724144279,3.651552758557216,2.16
2016-07-29 16:00:00,2173.71,2177.09,2159.07,2173.6,2126.5904624441882,47.009537555811676,2.16
1997-01-24 16:00:00,776.17,794.67,768.17,770.52,753.9056564577546,16.614343542245365,2.16
2014-05-30 16:00:00,1902.01,1924.03,1902.01,1923.57,1881.9382718886977,41.63172811130221,2.16
1998-10-16 16:00:00,985.3,1062.65,985.3,1056.4,1033.6004661508666,22.799533849133468,2.16
2003-10-10 16:00:00,1029.85,1048.28,1026.19,1038.06,1015.7417745110416,22.31822548895832,2.15
2021-08-06 16:00:00,4406.86,4440.82,4373.0,4436.52,4341.148455608876,95.37154439112419,2.15
2005-06-17 16:00:00,1197.64,1219.5,1194.51,1216.96,1190.775220909654,26.184779090345955,2.15
2017-12-22 16:00:00,2685.92,2694.97,2676.11,2683.34,2625.6476159561566,57.692384043843504,2.15
2020-01-03 16:00:00,3240.09,3258.14,3212.03,3234.85,3165.314820335884,69.53517966411573,2.15
1997-01-10 16:00:00,748.03,759.65,742.18,759.44,743.1475882152413,16.29241178475877,2.15
1980-09-05 16:00:00,122.38,127.7,121.79,124.88,122.19976398413795,2.68023601586205,2.15
1985-06-07 16:00:00,189.55,191.28,188.88,189.67,185.60177466117545,4.068225338824533,2.14
2016-07-08 16:00:00,2095.05,2131.71,2074.02,2129.9,2084.302621961304,45.597378038696206,2.14
2019-12-13 16:00:00,3141.86,3182.68,3126.09,3168.8,3100.830977218523,67.96902278147718,2.14
1980-12-26 16:00:00,133.7,137.48,132.88,136.57,133.66124141685643,2.908758583143566,2.13
2001-12-28 16:00:00,1144.89,1164.64,1144.62,1161.02,1136.2832610237388,24.736738976261222,2.13
1980-09-12 16:00:00,124.88,126.75,121.94,125.54,122.86781118731037,2.6721888126896403,2.13
2017-12-08 16:00:00,2657.19,2665.19,2624.75,2651.5,2595.078149931494,56.421850068506046,2.13
2013-09-20 16:00:00,1691.7,1729.86,1691.7,1709.91,1673.4749590925449,36.43504090745523,2.13
2009-05-22 16:00:00,886.07,924.6,879.61,887.0,868.1350283791354,18.864971620864594,2.13
1983-03-11 16:00:00,153.67,154.01,150.65,151.24,148.02829562567894,3.211704374321073,2.12
1990-12-14 16:00:00,327.75,330.58,325.15,326.82,319.89907561335554,6.920924386644458,2.12
2014-12-26 16:00:00,2069.28,2092.7,2069.28,2088.77,2044.4311515753243,44.33884842467569,2.12
1995-02-17 16:00:00,481.46,485.54,480.89,481.97,471.76135481000455,10.20864518999548,2.12
2012-07-27 16:00:00,1362.34,1389.19,1329.24,1385.97,1356.779419440962,29.190580559037926,2.11
1988-03-11 16:00:00,267.28,270.76,261.27,264.93,259.34887788637667,5.581122113623337,2.11
2010-11-12 16:00:00,1223.24,1226.84,1194.08,1199.21,1173.9379440066978,25.272055993302274,2.11
1979-03-23 16:00:00,100.69,102.41,99.87,101.6,99.46264208723275,2.137357912767243,2.1
1991-08-30 16:00:00,394.17,396.82,391.77,395.42,387.1138044976353,8.306195502364744,2.1
2005-07-15 16:00:00,1212.11,1233.16,1212.11,1227.92,1202.1241224845944,25.795877515405664,2.1
2003-07-04 16:00:00,976.22,995.0,962.1,985.7,964.9580708306581,20.741929169341915,2.1
1982-12-24 16:00:00,137.49,139.94,136.07,139.72,136.78963282289592,2.930367177104074,2.1
1987-10-02 16:00:00,320.16,328.93,320.15,328.07,321.206305179501,6.863694820499006,2.09
1992-12-04 16:00:00,430.19,432.88,428.61,432.06,423.04795603224693,9.012043967753073,2.09
2000-08-25 16:00:00,1491.72,1513.47,1489.52,1506.46,1474.983638528929,31.47636147107096,2.09
1985-02-22 16:00:00,181.6,182.1,179.22,179.36,175.62865464389017,3.7313453561098413,2.08
1976-07-09 16:00:00,104.11,105.41,102.8,104.98,102.79543872892017,2.1845612710798292,2.08
1989-05-05 16:00:00,309.64,310.95,306.97,307.61,301.24597598709937,6.364024012900643,2.07
1979-01-05 16:00:00,96.11,99.79,95.22,99.13,97.07642840997215,2.0535715900278433,2.07
2017-01-06 16:00:00,2251.57,2282.1,2245.13,2276.98,2229.8324135287335,47.14758647126655,2.07
1992-12-25 16:00:00,441.26,441.63,438.25,439.77,430.6755134885105,9.094486511489492,2.07
2016-08-05 16:00:00,2173.15,2182.87,2147.58,2182.87,2137.846369955351,45.02363004464905,2.06
1976-03-12 16:00:00,99.11,102.46,98.93,100.86,98.78101801590569,2.0789819840943125,2.06
1976-09-17 16:00:00,104.65,106.81,103.28,106.27,104.07763634489514,2.192363655104856,2.06
2001-11-09 16:00:00,1087.2,1135.75,1087.2,1120.31,1097.2141154467513,23.095884553248652,2.06
2004-02-13 16:00:00,1142.74,1158.89,1138.7,1145.81,1122.2046704758948,23.605329524105173,2.06
2019-09-13 16:00:00,2988.43,3020.74,2957.01,3007.39,2945.818847574791,61.571152425208766,2.05
2005-07-22 16:00:00,1226.72,1236.56,1221.13,1233.68,1208.4352979876755,25.244702012324524,2.05
2021-10-22 16:00:00,4463.72,4559.67,4447.47,4544.9,4451.543593735254,93.3564062647456,2.05
1974-03-08 16:00:00,95.53,98.57,94.19,97.78,95.78202883808592,1.99797116191408,2.04
2006-09-01 16:00:00,1295.25,1312.03,1293.97,1311.01,1284.259227252747,26.750772747252995,2.04
2019-02-08 16:00:00,2706.49,2738.98,2681.83,2707.88,2652.6933210946977,55.186678905302415,2.04
